wyscout_name,search_name,fm_name,fm_id,fm_team,match_score,face_url,wyscout_teams
Breno Lopes,Breno Henrique Vasconcelos Lopes,Breno Lopes,19271622,Coritiba Foot Ball Club SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19271622.png,Fortaleza EC|Coritiba
Bressan,Bressan,Bressan,19124865,Clube de Regatas Brasil,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19124865.png,CRB|Chapecoense
Brinquedo,Brinquedo,Brinquedo,1915418677,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_1915418677.png,Treze
Bruninho,Bruninho,Bruninho,83136909,Varzim Sport Clube,100,https://sortitoutsi.b-cdn.net/uploads/face/face_83136909.png,Fortaleza
Bruno,Bruno,Bruno,67110639,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_67110639.png,Al Jazira|Bylis Ballsh
Bruno Alves,Bruno Fabiano Alves,Bruno Alves,19110275,Criciúma Esporte Clube,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19110275.png,Criciúma|Cuiaba Esporte Club
Bruno Baio,Bruno Baio,Bruno Baio,19227789,Uthai Thani FC,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19227789.png,Uthai Thani
Bruno Barra,Bruno Sérgio Jaime,Bruno Barra,19041669,Volta Redonda Futebol Clube,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19041669.png,Volta Redonda FC|Volta Redonda
Bruno Bianconi,Bruno Bianconi,Bruno Bianconi,2000134436,Eastern District Sports Association,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000134436.png,Eastern District
Bruno Duarte,Bruno Duarte,Bruno Duarte,19184144,FK Crvena zvezda Beograd,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19184144.png,Crvena Zvezda
Bruno Fuchs,Bruno De Lara Fuchs,Bruno Fuchs,19350684,Sociedade Esportiva Palmeiras,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19350684.png,Palmeiras|Sociedade Esportiva Palmeiras
Bruno Garcia,Bruno Garcia,Bruno Garcia,83129861,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_83129861.png,Satun
Bruno Gomes,Bruno Gomes da Silva Clevelário,Bruno Gomes,19376884,Sport Club Internacional,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19376884.png,Internacional|SC Internacional
Bruno Henrique,Bruno Henrique Pinto,Bruno Henrique,19258642,Clube de Regatas do Flamengo,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19258642.png,CR Flamengo|Flamengo|Internacional
Bruno José,Bruno José de Souza,Bruno José,19311116,Atlético Clube Goianiense SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19311116.png,Grêmio Novorizontino|Atlético GO
Bruno Lamas,Bruno Lamas,Bruno Lamas,19167577,Cheonan City FC,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19167577.png,Daegu
Bruno Lapa,Bruno Lapa,Bruno Lapa,2000033180,FC Tulsa,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000033180.png,FC Tulsa
Bruno Leonardo,Bruno Leonardo dos Santos Covas,Bruno Leonardo,19249630,Associação Chapecoense de Futebol,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19249630.png,Chapecoense|Chapecoense AF
Bruno Lopes,Bruno Lopes,Bruno Lopes,53171724,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_53171724.png,Ponte Preta
Bruno Luiz,Bruno Luiz,Bruno Luiz,8832932,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_8832932.png,Eastern District
Bruno Matias,Bruno Matias dos Santos,Bruno Matias,19357786,Associação Chapecoense de Futebol,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19357786.png,Chapecoense|Chapecoense AF
Bruno Matos,Bruno Matos,Bruno Matos,19149435,Abahani Limited Dhaka,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19149435.png,Abahani Dhaka
Bruno Melo,Bruno Ferreira Melo,Bruno Melo,19272744,Coritiba Foot Ball Club SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19272744.png,Coritiba FBC|Coritiba
Bruno Mendes,Bruno Mendes,Bruno Mendes,19172048,Club Deportivo Maldonado,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19172048.png,Deportivo Maldonado
Bruno Mota,Bruno Mota,Bruno Mota,19226430,Associação Atlética Portuguesa (RJ),100,https://sortitoutsi.b-cdn.net/uploads/face/face_19226430.png,Jeonbuk Motors
Bruno Nazário,Bruno Nazário,Bruno Nazário,19173262,Henan FC,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19173262.png,Henan
Bruno Oliveira,Bruno Oliveira,Bruno Oliveira,727827,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_727827.png,Gangwon
Bruno Palazzo,Bruno Palazzo,Bruno Palazzo,14224390,Club Atlético Nueva Chicago,100,https://sortitoutsi.b-cdn.net/uploads/face/face_14224390.png,Gimnasia y Esgrima de Jujuy
Bruno Paraíba,Bruno Paraíba,Bruno Paraíba,19294668,Persebaya Surabaya,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19294668.png,Persebaya Surabaya
Bruno Pérez,Bruno Pérez,Bruno Pérez,2000250136,Club Social y Deportivo Madryn,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000250136.png,Club Social y Deportivo Madryn
Bruno Ramires,Bruno Edgar Silva Almeida,Bruno Ramires,19189693,Hapoel Haifa,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19189693.png,Amazonas FC|Hapoel Haifa
Bruno Ramos,Bruno Ramos,Bruno Ramos,2000192543,Sporting Clube de Portugal B,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000192543.png,Sporting CP II
Bruno Santos,Bruno Santos,Bruno Santos,744896,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_744896.png,Londrina
Bruno Silva,Bruno Silva,Bruno Silva,79011290,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_79011290.png,Suwon Bluewings|Feirense
Bruno Sávio,Bruno Sávio,Bruno Sávio,19189147,Goiás Esporte Clube,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19189147.png,Goiás
Bruno Tabata,Bruno Vinícius Souza Ramos,Bruno Tabata,19239601,Sport Club Internacional,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19239601.png,Internacional|SC Internacional
Bruno Viana,Bruno Viana,Bruno Viana,19197239,Corendon Alanyaspor,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19197239.png,Alanyaspor
Bruno Xavier,Bruno Xavier,Bruno Xavier,19270809,Vila Nova Futebol Clube,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19270809.png,Vila Nova
Bryan Castrillón,Bryan Castrillón,Bryan Castrillón,76058837,Club Deportivo Popular Junior F.C. S.A.,100,https://sortitoutsi.b-cdn.net/uploads/face/face_76058837.png,Junior
Cacá,Carlos de Menezes Júnior,Cacá,19350725,Esporte Clube Vitória,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19350725.png,Sport Club Corinthians Paulista|Corinthians
Cadu,Cadu,Cadu,74037811,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_74037811.png,Goiás|Ferencváros
Cainã,Cainã,Cainã,2000521767,Londrina Esporte Clube SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000521767.png,Londrina
Caio Alexandre,Caio Alexandre Souza e Silva,Caio Alexandre,19360351,Esporte Clube Bahia SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19360351.png,Esporte Clube Bahia|Bahia
Caio Canedo,Caio Canedo,Caio Canedo,19054417,Al-Wahda,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19054417.png,Al Wahda
Caio Dantas,Caio Henrique da Silva Dantas,Caio Dantas,19219086,Operário Ferroviário Esporte Clube,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19219086.png,Grêmio Novorizontino
Caio Eduardo,Caio Eduardo,Caio Eduardo,2000065993,Kalba,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000065993.png,Al Ittihad Kalba
Caio Ferreira,Caio Ferreira,Caio Ferreira,83110953,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_83110953.png,Riga FC
Caio Lopes,Caio Lopes,Caio Lopes,19302475,Beroe Stara Zagora,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19302475.png,Beroe
Caio Lucas,Caio Lucas,Caio Lucas,45087113,Sharjah FC,100,https://sortitoutsi.b-cdn.net/uploads/face/face_45087113.png,Al Sharjah
Caio Maia,Caio Maia,Caio Maia,2000125496,Londrina Esporte Clube SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000125496.png,Londrina
Caio Paulista,Caio Fernando de Oliveira,Caio Paulista,19261679,Grêmio Foot-Ball Porto Alegrense,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19261679.png,Clube Atlético Mineiro|Grêmio
Caio Ribas,Caio Ribas,Caio Ribas,2000037709,Sport Comércio e Salgueiros,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000037709.png,Salgueiros
Caio Rodrigues,Caio Rodrigues,Caio Rodrigues,23409818,Nong Bua Pitchaya FC,100,https://sortitoutsi.b-cdn.net/uploads/face/face_23409818.png,Londrina
Caio Roque,Caio Alves Roque Gomes,Caio Roque,19371028,Botafogo de Futebol e Regatas SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19371028.png,Volta Redonda FC|Portuguesa
Caio Santana,Caio Santana,Caio Santana,19284481,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19284481.png,Atlético CP
Caio Vinícius,Caio Vinícius da Conceição,Caio Vinícius,19348264,Yunnan Yukun,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19348264.png,Remo|Clube do Remo
Caique Lemes,Caique Lemes,Caíque Lemes,19368057,Ayutthaya United,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19368057.png,Ayutthaya United
Calyson,Calyson,Calyson,19190159,Sociedade Esportiva e Recreativa Caxias do Sul,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19190159.png,Caxias
Camilo,Camilo,Camilo,19377973,Associação Chapecoense de Futebol,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19377973.png,Chapecoense
Camilo Duran,Camilo Duran,Camilo Durán,2000242347,Club Deportivo Real Santander S.A.,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000242347.png,Qarabag
Camilo Sanvezzo,Camilo Sanvezzo,Camilo Sanvezzo,47017253,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_47017253.png,
Camutanga,Cleidson Andrade de Souza Silva,Camutanga,19190175,Esporte Clube Vitória,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19190175.png,Clube do Remo|Vitória|EC Vitória
Capixaba,Capixaba,Capixaba,19144050,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19144050.png,Shimizu S-Pulse
Carbone,Carbone,Carbone,19124089,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19124089.png,Lugano
Carlinhos,Carlinhos,Carlinhos,92057437,Dibba Al-Fujairah Club,100,https://sortitoutsi.b-cdn.net/uploads/face/face_92057437.png,Grêmio Novorizontino|Dibba Al Fujairah
Carlito,Carlito,Carlito,19196608,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19196608.png,Athletic Club
Carlos Akapo,Carlos Akapo Martínez,Carlos Akapo,67178095,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_67178095.png,Amazonas|Amazonas FC
Carlos Alberto,Carlos Alberto Gomes da Silva Filho,Carlos Alberto,19411614,Kalba,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19411614.png,Cuiaba Esporte Club
Carlos Bacca,Carlos Bacca,Carlos Bacca,76003938,Club Deportivo Popular Junior F.C. S.A.,100,https://sortitoutsi.b-cdn.net/uploads/face/face_76003938.png,Junior
Carlos Daniel,Carlos Daniel,Carlos Daniel,55038646,Clube Sport Marítimo,100,https://sortitoutsi.b-cdn.net/uploads/face/face_55038646.png,Fafe
Carlos Eduardo,Carlos Eduardo,Carlos Eduardo,19220698,Mirassol Futebol Clube,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19220698.png,Gil Vicente|Mirassol
Carlos Iury,Carlos Iury,Carlos Iury,2000110732,Chiangrai United,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000110732.png,Chiangrai United
Carlos Vinícius,Carlos Vinícius Alves Morais,Carlos Vinícius,19242476,Grêmio Foot-Ball Porto Alegrense,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19242476.png,Grêmio FB Porto Alegrense|Grêmio
Carlão,Carlos Eduardo Da Silva Santos,Carlão,2000020134,Botafogo Futebol Clube (SP),100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000020134.png,Botafogo SP|Grêmio Novorizontino|Botafogo FC Ribeirão Preto
Cassiano,Cassiano,Cassiano,19054339,Casa Pia Atlético Clube,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19054339.png,Casa Pia AC|Lusitano Évora 1911
Cassio,Cassio,Cássio,8833553,Cruzeiro Esporte Clube SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_8833553.png,Odra Opole
Caua,Caua,Cauã,2000248186,Grupo Desportivo de Valpaços,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000248186.png,Athletic Club
Cauan Barros,Cauan Lucas Barros da Luz,Cauan Barros,2000248821,Club de Regatas Vasco da Gama SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000248821.png,América Mineiro FC|CR Vasco da Gama|Vasco da Gama
Cauly,Cauly,Cauly,91119875,São Paulo Futebol Clube,100,https://sortitoutsi.b-cdn.net/uploads/face/face_91119875.png,
Cauê,Cauê,Cauê,19029503,Atlético Monte Azul,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19029503.png,Criciúma
Cauê Caruzo,Cauê Caruzo,Cauê Caruzo,19393594,Lokomotiv Sofia,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19393594.png,Lokomotiv Sofia 1929
Cesinha,Cesinha,Cesinha,19219316,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19219316.png,CF Os Belenenses|Daegu
Charles,Charles,Charles,2000248475,Serra Branca Esporte Clube,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000248475.png,Operário PR|Corinthians
Charlys,Charlys,Charlys,2000153024,A.C. Reggiana 1919,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000153024.png,Reggiana
Chay,Chayene Medeiros Oliveira Santos,Chay,23136061,Associação Atlética Portuguesa (RJ),100,https://sortitoutsi.b-cdn.net/uploads/face/face_23136061.png,Volta Redonda FC|Portuguesa RJ
Chico,Francisco Alves da Silva Neto,Chico,19382491,Hapoel Tel-Aviv,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19382491.png,Hapoel Tel Aviv|SC do Recife
Chico Kim,Chico Kim,Chico Kim,19119371,Mirassol Futebol Clube,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19119371.png,Mirassol
Chicão,Chicão,Chicão,83261228,Varzim Sport Clube,100,https://sortitoutsi.b-cdn.net/uploads/face/face_83261228.png,Varzim
Chrigor,Chrigor,Chrigor,19352237,Selangor FC,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19352237.png,Selangor
Chris Ramos,Christopher Ramos De la Flor,Chris Ramos,67264011,Botafogo de Futebol e Regatas SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_67264011.png,Botafogo|Botafogo de Futebol e Regatas
Christian,Christian Roberto Alves Cardoso,Christian,19337951,Cruzeiro Esporte Clube SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19337951.png,Cruzeiro EC|Cruzeiro
Christian Bernardi,Christian Bernardi,Christian Bernardi,14063605,Club Atlético Atlanta,100,https://sortitoutsi.b-cdn.net/uploads/face/face_14063605.png,Colón de Santa Fe
Christian Mafla,Christian Camilo Mafla Rebellón,Christian Mafla,76016256,Independiente Santa Fe S.A.,100,https://sortitoutsi.b-cdn.net/uploads/face/face_76016256.png,Independiente Santa Fe|Santa Fe
Christian Rivera,Christian Hernando Rivera Cuéllar,Christian Rivera,76048816,Club de Fútbol Pachuca,100,https://sortitoutsi.b-cdn.net/uploads/face/face_76048816.png,SC do Recife|Pachuca
Chrystian Barletta,Chrystian Amaral Barletta de Almeida,Chrystian Barletta,19389644,Sport Club do Recife,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19389644.png,Sport Recife|SC do Recife
Chumbinho,Chumbinho,Chumbinho,2000101112,Londrina Esporte Clube SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000101112.png,Londrina
Cipriano,Cipriano,Cipriano,19389145,Brusque Futebol Clube SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19389145.png,Juventude
Claudeci,Claudeci,Claudeci,19385308,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19385308.png,CEOV Operário MT
Claudinho,Claudio Coelho Salvático,Claudinho,19364486,Esporte Clube Vitória,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19364486.png,Vitória|EC Vitória
Claudio,Claudio,Cláudio,83108890,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_83108890.png,Sukhothai
Clayson,Clayson Henrique da Silva Vieira,Clayson,19225761,Sport Club do Recife,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19225761.png,Sport Recife|Coritiba FBC|Coritiba
Clayton,Clayton,Clayton,19410458,Olympiacos SF Piraeus,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19410458.png,Olympiacos Piraeus
Clayton Sampaio,Clayton Sampaio Pereira,Clayton Sampaio,19306931,Sport Club Internacional,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19306931.png,Internacional|SC Internacional
Cleiton,Cleiton,Cleiton,2000072360,VfL Wolfsburg,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000072360.png,
Cleiton Silva,Cleiton Silva,Cleiton Silva,23123716,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_23123716.png,
Cláudio Falcão,Cláudio Falcão,Cláudio Falcão,83148722,Sporting Clube Farense,100,https://sortitoutsi.b-cdn.net/uploads/face/face_83148722.png,Farense
Cléber,Cléber Bomfim de Jesus,Cléber,19371570,Yunnan Yukun,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19371570.png,Avaí Futebol Clube|Yunnan Yukun
Conrado,Conrado Buchanelli Holz,Conrado,19359019,ACS Suporter Club Oţelul Galaţi,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19359019.png,Ayutthaya United|AC Goianiense|Oţelul
Cordeiro,Cordeiro,Cordeiro,19191023,,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19191023.png,Sport Recife
Cristian Gorgerino,Cristian Gorgerino,Cristian Gorgerino,14184545,Club Atlético Alvarado de Mar del Plata,100,https://sortitoutsi.b-cdn.net/uploads/face/face_14184545.png,Club Atlético Alvarado Mar del Plata
Cristian Pavón,Cristian David Pavón,Cristian Pavón,14083972,Grêmio Foot-Ball Porto Alegrense,100,https://sortitoutsi.b-cdn.net/uploads/face/face_14083972.png,Grêmio FB Porto Alegrense|Grêmio
Cristian Renato,Cristian Renato Gonçalves Riquelme,Cristian Renato,2000062390,Busan IPARK FC,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000062390.png,Mirassol Futebol Clube
Cristiano,Cristiano da Silva Leite,Cristiano,19251322,Club Sporting Cristal S.A.,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19251322.png,Avaí|Sporting Cristal|Operário Ferroviário EC|São José EC|Atlético GO
Crystopher,Crystopher Ribeiro Oliveira,Crystopher,19368104,Clube de Regatas Brasil,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19368104.png,CRB|Clube de Regatas Brasil
Cuiabano,Luis Eduardo Soares da Silva,Cuiabano,2000064082,Club de Regatas Vasco da Gama SAF,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000064082.png,Nottingham Forest|Botafogo de Futebol e Regatas
Cédric Soares,Cédric Ricardo Alves Soares,Cédric Soares,55012984,São Paulo Futebol Clube,100,https://sortitoutsi.b-cdn.net/uploads/face/face_55012984.png,São Paulo|São Paulo FC
Célio Pompeu,Célio Pompeu,Célio Pompeu,2000165795,St. Louis CITY SC,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000165795.png,St. Louis City
César Martins,César Henrique Martins,César Martins,19215493,Criciúma Esporte Clube,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19215493.png,Criciúma|Grêmio Novorizontino
Cícero Alves,Cícero Alves,Cícero Alves,19274206,Clube Desportivo de Tondela,100,https://sortitoutsi.b-cdn.net/uploads/face/face_19274206.png,Tondela
D. Arroyo,Diego Arroyo,Diego Arroyo,2000051816,Club Atlético Nueva Chicago,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000051816.png,CA Nueva Chicago|Barcelona SC
D. Dawson,Didier Dawson,Didier Dawson,2000177954,Envigado Fútbol Club S.A.,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000177954.png,Envigado FC|Envigado
D. Sanhueza,Diego Sanhueza,Diego Sanhueza,2000039225,Ñublense,100,https://sortitoutsi.b-cdn.net/uploads/face/face_2000039225.png,Ñublense|Nublense
